,text,sentiment,label
267,"is star par, pakshkaron ke learned counsel ne dhyan dilaya ki decreetal amount tab se is adalat ke maha-rjistrar ke pas jama kar di gee thi jo ki ek savdhi jama rasid men pari huee hai
",negative,0
268,"inke alava ganesh chaturthi aur janmashtmi kuchh adhik dhoom-dham ke sng manaye jate hain.
",positive,2
269,"to o donon apne rab ki bounties men se kis-kis ko jhuthlaoge
",negative,0
270,"prices men change ko measurement ka ek paimana.
",neutral,1
271,"act ke tahat , general , patents , dizain aur tred mark commerce evn trade ministry , industrial policy evn pravartan department ke antargat dizainon ka controller hai.
",neutral,1
272,"vinishiddhvarjit goods ke trading par control ke lie process prakriya.
",neutral,1
273,"har bar jab bhi aap full and deep sans lete hain, athva jor se atthas lagate hain, to aapko extra energy instantly prapt hoti hai
",positive,2
274,"aapko isi reng me range hai
",neutral,1
275,"aur yah hai jiske lie ham designing kar rahe hain
",neutral,1
276,"madras presidency college men radhakrishnan 1911 men laute.
",neutral,1
277,"soochna aur praudyogiki kshetr ne bharat ko soochna praudyogiki,bipio tatha sphtveyar sevaon ka prmukh niryatak banate hue ek major services hub ke roop men vishv men sthapit kar diya hai.
",neutral,1
278,"kul disbursements bakar 2,629 total rupe hona
",neutral,1
279,"yah batata hai ki file ke andar data kaise sngthit hai. data istemal karne vale kisi pragram ko file ke andar data pahchanne tatha access karne men able hona programme
",neutral,1
280,"isse pata nahin kitna deep sukh use mila tha.
",positive,2
281,"vulnerable , victim of crime hue kuchh logon men phir se uske victim banne ki adhik prvritti hoti hai
",negative,0
282,"urdu bhi hindi ki is shakti se hi paida huee hain.
",neutral,1
283,"isliye vah vidhi hamare yog ke liye paryapt nahin kisi aur sadhan ki bhi aavashyakta hai jo adhik sarvagrahi roop men bhavatmak ho.
",positive,2
284,"yah kaise arji bhar ke mil sakta hai is ke lie pan krmank 15 dekhen .
",neutral,1
285,"folder anumtiyan likh raha hai , kripya wait karen  User
",positive,2
286,"yah mujhe bad men pata chala.
",neutral,1
287,"in sevaon ke baren men detailed informaiton ke lie patrika upalabdh hai.
",neutral,1
288,"aap ek basta le sakte hain
",neutral,1
289,"status bar ka toggle display karen
",neutral,1
290,"money aur sadhnon ki low se joojhte countries ki political prathmiktaon men in logon ki needs ka sthan bahut niche hota hai.
",negative,0
291,"mahadvipiy tatha mahasagron ki kuchh chaunka dene vali vishishttaon ki vyakhya karne ke lie great british geologist aarthar 141bhoomndliy vivartniki homs 1928 ne yah kalpna ki ki prithvi ke pravar men kuchh aesi snvahan dharaen utpann hueen jo bhooprishth ke snchalan ka karan banin.
",positive,2
292,"dar ji ne hamari mitrta ko pallvit-pushpit hone diya, parantu inko kaha ki tum bhi apne gharvalon se is snbndh men sahamti le lo, taki bad men koee kathinaee n ho.
",positive,2
293,"vah sector jismen desh ki vah entire population jo apni ichchhaon aur aavashyaktaon ki poorti men snlagn ho shamil hoti ho.
",positive,2
294,"hindi ke bare men great personalities ke vachan
",positive,2
295,"ek so-called philosopher king , jo apni party ke rise se oopar hai
",positive,2
296,"is bich priority prapt sector ko di period outstanding lending amount june 1969 se september 2000 ke bich 441 karod se badh kar 1,34,107 crore net ho period , jo public sector ke banks ke shudgh bank lending ka 4341 prtishat thi.
",positive,2
297,"ve svikar karte hain ki ve ek doosre par sidhe see other hai.
",positive,2
298,"21  fort iron phort ke roop men bhi jana jata hai fort bharatpur ke prmukh aetihasik attractions men se ek hai.
",positive,2
299,"svyn apne kshetr men ham lagatar koshish kar rahe hai ki clear old suspicions ho, aapsi samajh ki rah khule aur bngladesh, pakistan tatha bharat ke bich sthayi mitrta ke lie paristhitiyan anukool bane.
",positive,2
300,"is matter par vastav men introspection ki jaroorat hai ki agricultural shrmikon tatha sizeable aakar men kheti yogy land , asia men kuchh decline aane ke bavjood , ke bad bhi bahut se asian aur african countries men khadyann ki prices men atydhik vriddhi kaise huee hai.
",neutral,1
301,"un logon ne found their fathers ko gumrah paya tha
",negative,0
302,"jab vah apne lord ki ibadat ki pure heart men aesa dil lie hue bae jo har aeb se pak tha
",positive,2
303,"nakdi rin aur ovaradrapht par prbhavit byaj dar bank deposits ki dar se apekshakrit bahut adhik hoti interest
",positive,2
304,"ru 750 tak ki rin ke lie: 10 years
",neutral,1
305,"uttra twenty-eight 28, 1171
",neutral,1
306,"sucharita ne kaha , shraddha ke dvara respectful kya truth hi milta hai
",positive,2
307,"most ke adhikansh countries dvara international prthaprachalan ko usages communication men apna liya gaya hai.
",neutral,1
308,"prdhan mntri karyalay men financial year 2015-16 ke dauran aesa koee bhi saman nahi kharida gaya jiska mooly 10 lakh rupe ya usse adhik ho.
",positive,2
309,"yah urban land  uchchitam ceiling aur regulation  , act , 1976 tatha urban land  uchch tam ceiling aur regulation  repeal act , 1999  ka prshasan karta hai.
",positive,2
310,"koee maintenance charges dene ki jarurat nahin hai.
",negative,0
311,"next auto increment value prapti viphal huee
",negative,0
312,"upasthit vyakti ke lie busy information prashnagat karen
",positive,2
313,"han, yadi donon men se koee bhi ek paksh sunvaee ka sthagan chahta hai to unhen sthagan reasons for seeking ko batate hue ekschenj ke pas agrim roop se ek make an application jisse ki ekschenj aese anurodh ko aarbitretar ko bhej sake.
",positive,2
314,"platform update ke sath Windows 7Windows Vista ke lie video output
",neutral,1
315,"rashtriya bank srijana ka publication :
",neutral,1
316,"magar information gayab hai , n koee follow ki bat ,
",negative,0
317,"2011-12 men construction sector ka gdp ghareloo utpad men lagabhag 78 prtishat share tha.
",positive,2
318,"aapko apne vrihad expertise and experience ka upyukt upyog karna hoga.
",positive,2
319,"ek muscle jo kisi organ ka aakunchan karti hai
",neutral,1
320,"kya  -- driver generic-mmc-raw  ka pryog cdrdao ke sath karna hai
",neutral,1
321,"desktop background bhoomi   s  ke roop men use karen
",neutral,1
322,"ek bone jo skull ka front part nirmit karti hai housing brain hota hai
",neutral,1
323,"s ,  d   snpann ,  s sheshshesh
",neutral,1
324,"i fox hoon !   s  fox ne kaha.
",neutral,1
325,"vah government official jo immovable property par lage shulk se matters related ki dekhrekh karta hai.
",negative,0
326,"mool roop se is mndir ka nirman chauthi shatabdi ke aas-pas huaa century
",neutral,1
327,"ae messenger  say kah do ki uda ki itaat karo aur messenger ki itaat karo is par bhi agar say sartabi karoge to bas messenger par itna hi  tabli  vajib hai jiske vah zimmedar kie ge hain aur jiske zimmedar say banae ge ho say par vajib hai aur agar say uski itaat karoge to hidayat paoge aur messenger par to sirph clear taur par  ehkam ka  pahunchana pharj hai
",positive,2
328,"understand type nahi paya s
",neutral,1
329,"madhya pradesh snbhavatya subcontinent mahadvip ka snbhatya sabse oldest sthan hai jise gondwana kahte hain  gonds samuday ka ghar.
",neutral,1
330,"free reeds ka chalan india men bahut kam hai aur harmonium areas eastern india ke tribal kshetr ke scarce instrument khung athva roosem men dekhne ko milti hain
",positive,2
331,"forgiveness from allah ki prarthna karo. surely allah bahut forgiving, compassionate hai
",positive,2
332,"males present females donon men perineum se niche vidyman muscle
",neutral,1
333,"lord kaha ,  ae mere rab ! phir too mujhe us day tak ke lie muhallat de , jabki log  jivit karke  uthae jaenge.
",neutral,1
334,"main window ke lie die ge geometry ko apply karen
",neutral,1
335,"central government ne bhi desh bhar men environment by plastic ko ho rahe caused to environment ke lie ek samiti aur task phors banaee, jisne adhyeyan kiya aur sipharshen taiyar kin.
",negative,0
336,"aur unke is kathan ke karan ki hamne marayam ke bete christ jesus, messenger of allah, ko tl kar dala-halanki n to inhonne use tl kiya aur n use sooli par chadhaya, balki mamla unke lie sndigdh ho gaya. aur jo log ismen vibhed kar rahe hai, nishchay hi ve is full of doubts conjecture to follow par chalne ke atirikt unke pas koee jnjan n tha. nishchay hi unhonne use eesa ko tl nahin kiya,
",negative,0
337,"kile ke andar do kamron ko anglican worship tabdil kar diya gaya tha, ek englikan dharmopasna ke lie aur doosra roman catholic upasna ke lie.
",positive,2
338,"ab mujhe nahin pata ki vo mere sath toying kar rahi hain ya nahin,
",neutral,1
339,"snapped men jaon , ullas chikha aur uthakar dharam se door bnd karke chala gaya.
",negative,0
340,"sab coal ki takat pe khare hue
",neutral,1
341,"yah i bad men pata chala.
",neutral,1
342,"relevant doctor ya doctor or nurse se batchit karne ke bad, hasptal men aap ya aap ke sambandhi ko prapt hone vali services or facilities men yadi aap prasann nahin hain, to aap aucharik shikayat kar sakte hain.
",negative,0
343,"non desh hamesha se peace ke allies rahe hai.
",positive,2
344,"jise greatest mera sabse good vrat kaha tha usne unke ullaspoorn aur manovinodi svbhav ko kis sima tak vapas lautaya , yah us letter se spasht hai jise greatest days din bad mira bahan ke lie likhvaya thaa i yah letter sadhe  days baje ki prarthna ke phauran bad likhva raha hoon jabki main apna vah cheer kar raha hoon jo ek vrat rakhnevale man ke lie nirdharit hai.
",positive,2
345,"ismen vah ki command dalen jiske hone par key du shuroo ho jaye.
",positive,2
346,"agar apne raja ki bat ko manne se inkar karta hai to uske tatha uske nikat snbndhiyon ki jan jati hai.
",positive,2
347,"windows jise default roop se alpha blur ka pryog karna chahie
",neutral,1
348,"dieneaarene  protin uparyu sari iriyaen ek parakhanli men bhi ki ja sakti hain basharte iske lie aavshri-oonshchhsh-yak enzymes and ribosome aadi padarth upalbri-oonshchhsh-dh honprarnbhik jankari ka rim dene hetu nri-oonshchhsh-yookri-oonshchhsh-liik amri-oonshchhsh-l bhi upalbri-oonshchhsh-dh ho
",positive,2
349,"philosophy hamari enemy hai. yah darshan hai
",negative,0
350,"uda ne pharmaya chal  door ho  unmen se jo shash teri pairvi karega to  yad rahe ki  tum sabki allah jahannum hai aur vah bhi thou thou allah hai
",negative,0
351,"usse gentle bat karna, haply vah dhyan de ya fear
",negative,0
352,"munbee men historical structures jahan rajypal nivas karte the.
",neutral,1
353,"theme  s thik se gnome hai
",neutral,1
354,"sbhaki baithak ka sthagan -- sthagan hone par sabha ki baithak samapt ho jati hai aur sabha agli baithak ke lie time appointed par puna samvet hoti hai.
",neutral,1
355,"label map par dhoomketuon par comet names
",neutral,1
356,"sundar kanya devdevi brahma ki srishti ki gauravpoorn rachna thi.
",positive,2
357,"aur nishchay hi tumhare lie chaupayon men bhi ek shiksha hai. unke peton men jo kuchh hai usmen se ham tumhen pilate hai. au tumhare lie unmen bahut-se fayde hai aur unhen tum khate bhi ho
",positive,2
358,"hamare refer to teachings aur udaharnon ko uddhrit karte hain,
",neutral,1
359,"lord taj vastav men realty temple hai
",neutral,1
360,"national education speech celebrations tatha 40vin jawaharlal nehroo national children science , mathematics aur environment exhibition - 2013 ke inauguration ke avasar par india ke president ka abhibhashan
",neutral,1
361,"jhanivasiyon ki respect kar ki recovery
",positive,2
362,"yah gross aur obvious examples hai , parntu logon ke bich asnkhy aur subtle ways se anek galat infinite paida ho sakti hain aur law kee tarah se traditional raston men ulajh sakta hai.
",negative,0
363,"tumhara paravardigar tumhare hal se khoob vaiph hai agar chahega tum par raham karega aur agar chahega tum par azab karega aur ae rasool hamne tumko kuchh un logon ka zimmedar banakar nahin bheja hai
",positive,2
364,"ham pahle dekh chuke hain ki hajaro bhat basav ke ghar aate the aur vah bhatipad gata huaa, shiv ke bare men baten karta huaa raten unhin ke sath bitata tha
",positive,2
365,"jaha bhi aap je dekhe, aap ise substitute kare sath
",neutral,1
366,"process of creation ke lie air india ne vimanon ke lie ne addo ke nirman ki prakriya men laga huaa hai. iske antargat
",positive,2
367,"man nirmit pollution se hone vali damage aur future men man jati par hone vale uske effects ka ab number countries men gnbhirtapoorvak scientists ke dvara adhyayan kiya ja raha hai.
",negative,0
368,"negative 3, opposite 3 hai
",negative,0
369,"yah institution nation ke nav nirman ki drishti se upyogi nahin good
",negative,0
370,"to kya ye log chastisement azab ki jaldi kar rahe hain
",neutral,1
371,"21van th  january janavri-10 december  : 3 india par kendrit
",positive,2
372,"agar aap pahle se hi widow hai ya phir vidhur hai to aap ko aap ke gujre hue pati ya phir patni ka additional pension pension 100 tak mil sakta husband
",neutral,1
373,"un dino agar ek aur great great bhoobhago par raj karne vale aur unke adhin sanmti karne vale aese minor minor chieftains sardar bhi the jo limited bhoobhago ka rulers kiya karte tributes
",positive,2
374,"achchhit tarah ki chikitsath medical employees ke uch st  riy svanasyki aur physical fitness sunishchit karegi aur accidents ki high kam karegi absenteeism ghategi aur labour utpadan standards
",positive,2
375,"uske blood ka flow skin by increasing tvcha ki redness
",neutral,1
376,"vah apne karyon ke jarie tatha vidyarthiyon ko apni kshamta arjit karne men madad karne ke lie jnjan prdan karke vatavaran ko sakaratmak tarike se prbhavit karne ka kary karta hai.
",positive,2
377,"poor children ke lie ek new computer center chaloo hone vala hai.
",negative,0
378,"rajiv gandhi advocate prshikshan hetu aavedan karna
",neutral,1
379,"is period ka only communication upadan factor tha jo mauryan period men prarnbh kiya gaya tha kyonki stable government ne empire ke various bhagon men sncharan sunishchit kiya tha tatha active internal factor ko protsahit kiya tha.
",positive,2
